,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
22624,140928.0,3.7793509924801842,15.4,19.7,1.0,14.0,48.0,2.0,10.0,17.0,20.0,75.0,68.0,1014.0,1012.2,7.0,5.0,17.0,18.4,0.0,0.15118640757738505,0
22625,140929.0,3.7793509924801842,13.6,18.3,0.1506418485237484,10.0,50.0,14.0,14.0,22.0,24.0,60.0,59.0,1016.1,1014.4,3.0,4.467539586252022,16.7,16.9,0.0,0.0,0
22626,140930.0,3.7793509924801842,14.9,18.6,0.0,10.0,52.0,10.0,14.0,26.0,26.0,70.0,73.0,1019.7,1018.2,6.0,4.467539586252022,16.6,17.6,0.0,0.0,0
22627,141001.0,3.7793509924801842,13.8,19.1,0.0,10.0,28.0,11.0,11.0,15.0,15.0,57.0,53.0,1019.6,1016.7,1.0,4.467539586252022,17.3,18.2,0.0,0.0,0
22628,141002.0,3.7793509924801842,13.4,19.8,0.0,2.0,54.0,1.0,2.0,28.0,33.0,59.0,59.0,1015.0,1012.7,7.0,4.467539586252022,18.8,17.7,0.0,0.4,0
22629,141003.0,3.7793509924801842,14.6,19.7,0.4,2.0,41.0,2.0,5.0,22.0,26.0,59.0,59.0,1016.9,1015.5,2.0,4.467539586252022,17.6,18.8,0.0,1.4,0
22630,141004.0,3.7793509924801842,14.1,19.5,1.4,2.0,43.0,10.0,10.0,22.0,19.0,82.0,65.0,1020.6,1019.3,6.0,3.0,17.3,18.2,0.0,0.0,0
22631,141005.0,3.7793509924801842,14.1,18.1,0.0,6.0,20.0,7.0,12.0,6.0,11.0,53.0,52.0,1024.6,1022.6,7.0,4.467539586252022,17.0,17.7,0.0,0.0,0
22632,141006.0,3.7793509924801842,13.3,18.7,0.0,12.0,22.0,17.0,6.0,2.0,9.0,51.0,51.0,1024.1,1021.6,7.0,4.467539586252022,17.7,17.9,0.0,0.0,0
22633,141007.0,3.7793509924801842,12.6,19.7,0.0,17.0,39.0,3.0,8.0,19.0,26.0,57.0,63.0,1022.2,1019.3,1.0,4.467539586252022,18.6,19.1,0.0,0.0,0
22634,141008.0,3.7793509924801842,14.9,21.3,0.0,17.0,41.0,17.0,15.0,24.0,24.0,71.0,76.0,1019.8,1017.1,1.0,4.467539586252022,19.7,20.0,0.0,0.2,0
22635,141009.0,3.7793509924801842,16.3,22.9,0.2,15.0,31.0,15.0,15.0,13.0,17.0,85.0,75.0,1017.1,1014.0,5.0,3.0,19.7,21.0,0.0,0.4,0
22636,141010.0,3.7793509924801842,17.3,19.9,0.4,10.0,48.0,10.0,14.0,26.0,28.0,77.0,70.0,1013.6,1012.1,7.0,6.0,17.6,18.9,0.0,0.0,0
22637,141011.0,3.7793509924801842,14.6,19.6,0.0,6.0,50.0,6.0,6.0,26.0,28.0,56.0,54.0,1016.9,1015.9,6.0,6.0,17.6,17.6,0.0,0.0,0
22638,141012.0,3.7793509924801842,15.2,19.7,0.0,6.0,43.0,6.0,12.0,22.0,24.0,64.0,56.0,1019.9,1019.1,5.0,4.0,16.9,17.8,0.0,0.0,0
22639,141013.0,3.7793509924801842,14.3,19.1,0.0,12.0,35.0,7.0,7.0,15.0,19.0,51.0,68.0,1021.3,1019.6,5.0,4.467539586252022,18.1,17.4,0.0,0.0,0
22640,141014.0,3.7793509924801842,13.3,20.7,0.0,8.0,35.0,3.0,8.0,22.0,22.0,64.0,58.0,1021.3,1020.4,5.0,4.0,18.2,19.4,0.0,0.0,0
22641,141015.0,3.7793509924801842,14.0,21.1,0.0,8.0,37.0,17.0,17.0,15.0,20.0,58.0,80.0,1022.8,1021.1,1.0,4.467539586252022,19.3,18.5,0.0,0.0,0
22642,141016.0,3.7793509924801842,17.4,21.5,0.0,17.0,44.0,17.0,17.0,30.0,20.0,79.0,76.0,1022.0,1020.7,7.0,4.467539586252022,19.3,20.2,0.0,0.15118640757738505,0
22643,141017.0,3.7793509924801842,17.5,21.3,0.1506418485237484,17.0,35.0,15.0,17.0,22.0,17.0,94.0,88.0,1021.3,1019.3,7.0,4.467539586252022,17.5,19.7,0.0,0.15118640757738505,0
22644,141018.0,3.7793509924801842,16.7,20.8,0.1506418485237484,15.0,35.0,1.0,2.0,9.0,7.0,88.0,95.0,1020.7,1019.0,8.0,4.467539586252022,18.6,17.0,0.0,0.15118640757738505,0
22645,141019.0,3.7793509924801842,16.2,20.2,0.1506418485237484,12.0,43.0,6.0,6.0,20.0,22.0,73.0,60.0,1021.9,1020.4,5.0,4.467539586252022,17.7,18.6,0.0,0.0,0
22646,141020.0,3.7793509924801842,14.6,19.5,0.0,6.0,33.0,14.0,6.0,19.0,20.0,63.0,62.0,1022.8,1020.7,5.0,6.0,18.0,18.6,0.0,0.0,0
22647,141021.0,3.7793509924801842,14.3,19.5,0.0,11.0,31.0,10.0,11.0,13.0,20.0,51.0,53.0,1022.7,1020.8,7.0,5.0,17.2,18.9,0.0,0.15118640757738505,0
22648,141022.0,3.7793509924801842,13.9,19.1,0.1506418485237484,14.0,33.0,14.0,11.0,19.0,19.0,57.0,58.0,1020.2,1018.3,7.0,4.467539586252022,17.1,17.8,0.0,0.0,0
22649,141023.0,3.7793509924801842,14.3,20.0,0.0,10.0,33.0,11.0,14.0,19.0,22.0,67.0,57.0,1018.6,1017.2,5.0,3.0,17.6,19.0,0.0,0.0,0
22650,141024.0,3.7793509924801842,15.0,20.6,0.0,6.0,33.0,6.0,12.0,19.0,15.0,65.0,62.0,1021.1,1020.0,2.0,4.467539586252022,18.2,19.2,0.0,0.0,0
22651,141025.0,3.7793509924801842,15.2,19.9,0.0,14.0,33.0,12.0,7.0,13.0,20.0,72.0,61.0,1021.9,1020.0,7.0,4.467539586252022,16.9,19.0,0.0,1.6,0
22652,141026.0,3.7793509924801842,14.6,19.2,1.6,3.0,41.0,3.0,12.0,20.0,17.0,58.0,54.0,1021.7,1019.8,1.0,4.467539586252022,18.2,18.4,0.0,0.0,0
22653,141027.0,3.7793509924801842,12.9,22.0,0.0,4.0,33.0,9.0,13.0,11.0,13.0,67.0,61.0,1018.7,1016.8,2.0,4.467539586252022,18.3,20.6,0.0,0.0,0
22654,141028.0,3.7793509924801842,17.2,22.3,0.0,1.0,37.0,1.0,1.0,20.0,19.0,73.0,66.0,1018.0,1017.0,2.0,4.467539586252022,20.4,21.2,0.0,0.0,0
22655,141029.0,3.7793509924801842,18.4,22.7,0.0,9.0,43.0,4.0,4.0,20.0,26.0,80.0,75.0,1016.2,1014.4,5.0,4.467539586252022,20.7,21.6,0.0,0.0,0
22656,141030.0,3.7793509924801842,17.9,22.0,0.0,12.0,35.0,7.0,7.0,19.0,19.0,68.0,64.0,1017.8,1016.9,1.0,4.467539586252022,19.8,20.7,0.0,0.0,0
22657,141031.0,3.7793509924801842,14.6,22.2,0.0,12.0,30.0,12.0,12.0,15.0,19.0,71.0,65.0,1020.6,1019.6,1.0,4.467539586252022,19.0,20.8,0.0,0.0,0
22658,141101.0,3.7793509924801842,14.9,21.9,0.0,8.0,43.0,3.0,8.0,26.0,28.0,66.0,70.0,1022.6,1020.0,3.0,4.0,19.9,21.0,0.0,1.6,0
22659,141102.0,3.7793509924801842,18.5,24.0,1.6,15.0,39.0,15.0,4.0,20.0,20.0,87.0,70.0,1019.7,1018.0,7.0,6.0,21.0,23.6,0.0,0.0,0
22660,141103.0,3.7793509924801842,18.7,23.0,0.0,12.0,35.0,4.0,6.0,19.0,15.0,78.0,87.0,1018.4,1017.1,6.0,4.467539586252022,21.6,19.4,0.0,0.15118640757738505,0
22661,141104.0,3.7793509924801842,14.8,18.8,0.1506418485237484,12.0,41.0,6.0,12.0,22.0,26.0,96.0,68.0,1019.9,1018.0,8.0,4.467539586252022,14.8,18.3,0.0,0.15118640757738505,0
22662,141105.0,3.7793509924801842,14.8,20.2,0.1506418485237484,6.0,35.0,12.0,12.0,22.0,22.0,61.0,51.0,1021.0,1019.4,3.0,4.467539586252022,18.4,18.9,0.0,0.0,0
22663,141106.0,3.7793509924801842,13.3,20.0,0.0,3.0,46.0,7.0,3.0,24.0,22.0,60.0,51.0,1020.4,1019.7,2.0,4.467539586252022,17.8,18.7,0.0,0.0,0
22664,141107.0,3.7793509924801842,15.3,21.2,0.0,3.0,50.0,3.0,8.0,30.0,28.0,59.0,67.0,1020.6,1018.6,6.0,4.467539586252022,20.0,18.7,0.0,0.4,0
22665,141108.0,3.7793509924801842,16.7,21.4,0.4,3.0,52.0,3.0,3.0,28.0,26.0,62.0,76.0,1019.4,1017.1,7.0,6.0,19.8,19.3,0.0,0.15118640757738505,0
22666,141109.0,3.7793509924801842,15.7,20.3,0.1506418485237484,7.0,56.0,7.0,7.0,28.0,28.0,61.0,54.0,1018.2,1017.6,6.0,5.0,19.0,18.7,0.0,0.0,0
22667,141110.0,3.7793509924801842,16.4,20.5,0.0,7.0,39.0,7.0,12.0,26.0,24.0,56.0,56.0,1017.6,1016.1,7.0,3.0,19.8,19.5,0.0,0.0,0
22668,141111.0,3.7793509924801842,14.6,20.3,0.0,2.0,35.0,6.0,2.0,15.0,17.0,48.0,52.0,1016.4,1014.2,1.0,4.467539586252022,19.1,19.4,0.0,0.2,0
22669,141112.0,3.7793509924801842,17.7,21.7,0.2,2.0,43.0,11.0,2.0,22.0,26.0,70.0,62.0,1013.6,1010.9,4.0,4.409265291349982,20.1,20.4,0.0,0.8,0
22670,141113.0,3.7793509924801842,15.4,20.6,0.8,2.0,56.0,10.0,14.0,26.0,28.0,66.0,55.0,1014.4,1015.4,4.0,4.467539586252022,19.2,18.7,0.0,0.0,0
22671,141114.0,3.7793509924801842,12.5,19.4,0.0,14.0,28.0,6.0,6.0,17.0,15.0,43.0,47.0,1021.9,1020.5,1.0,4.467539586252022,17.7,18.3,0.0,0.0,0
22672,141115.0,3.7793509924801842,13.4,21.2,0.0,1.0,35.0,4.0,1.0,15.0,20.0,53.0,52.0,1019.4,1017.2,1.0,3.0,18.8,20.7,0.0,0.0,0
22673,141116.0,3.7793509924801842,17.7,23.0,0.0,1.0,41.0,1.0,1.0,24.0,24.0,73.0,71.0,1015.7,1013.5,6.0,3.0,20.8,22.0,0.0,0.0,0
22674,141117.0,3.7793509924801842,19.0,23.5,0.0,1.0,52.0,4.0,4.0,20.0,28.0,82.0,77.0,1014.2,1012.5,5.0,6.0,20.9,22.9,0.0,0.15118640757738505,0
22675,141118.0,3.7793509924801842,18.0,22.4,0.1506418485237484,1.0,39.0,6.0,10.0,17.0,17.0,86.0,69.0,1018.1732897085068,1015.6,6.0,6.0,19.9,22.1,0.0,0.0,0
22676,141119.0,3.7793509924801842,17.2,22.6,0.0,10.0,33.0,6.0,14.0,17.0,22.0,63.0,60.0,1019.7,1018.7,4.0,4.467539586252022,19.9,21.2,0.0,0.0,0
22677,141120.0,3.7793509924801842,16.1,22.1,0.0,6.0,33.0,12.0,12.0,17.0,19.0,65.0,56.0,1022.9,1022.1,6.0,4.467539586252022,20.0,20.7,0.0,0.0,0
22678,141121.0,3.7793509924801842,15.0,22.1,0.0,3.0,33.0,8.0,8.0,17.0,19.0,53.0,58.0,1023.8,1020.9,5.0,4.467539586252022,20.5,20.4,0.0,0.0,0
22679,141122.0,3.7793509924801842,17.0,22.8,0.0,8.0,31.0,17.0,7.0,11.0,19.0,53.0,55.0,1022.4,1021.4,7.0,4.467539586252022,20.6,21.3,0.0,0.0,0
22680,141123.0,3.7793509924801842,15.3,23.3,0.0,8.0,28.0,17.0,17.0,13.0,15.0,59.0,60.0,1023.0,1021.9,3.0,4.467539586252022,20.4,21.2,0.0,0.0,0
22681,141124.0,3.7793509924801842,15.7,22.7,0.0,11.0,26.0,17.0,12.0,13.0,13.0,65.0,64.0,1022.7,1021.5,5.0,4.467539586252022,20.7,21.3,0.0,0.0,0
22682,141125.0,3.7793509924801842,15.6,23.8,0.0,3.0,35.0,17.0,11.0,15.0,6.0,64.0,61.0,1020.7,1018.8,2.0,4.467539586252022,21.5,22.2,0.0,0.0,0
22683,141126.0,3.7793509924801842,16.9,23.8,0.0,8.0,30.0,17.0,7.0,17.0,15.0,63.0,61.0,1019.4,1018.5,1.0,3.0,21.8,23.0,0.0,0.0,0
22684,141127.0,3.7793509924801842,17.8,22.9,0.0,6.0,19.0,15.0,6.0,11.0,9.0,71.0,69.0,1018.3,1015.7,7.0,4.467539586252022,21.6,21.9,0.0,0.0,0
22685,141128.0,3.7793509924801842,17.4,23.5,0.0,12.0,41.0,4.0,6.0,13.0,22.0,66.0,90.0,1015.2,1014.6,7.0,4.467539586252022,22.1,19.3,0.0,1.0,0
22686,141129.0,3.7793509924801842,17.2,21.5,1.0,12.0,37.0,12.0,12.0,24.0,20.0,53.0,50.0,1017.5,1016.3,3.0,4.467539586252022,19.5,20.0,0.0,0.0,0
22687,141130.0,3.7793509924801842,14.9,21.8,0.0,6.0,39.0,7.0,12.0,17.0,20.0,43.0,52.0,1016.8,1015.4,1.0,4.467539586252022,20.6,20.5,0.0,0.0,0
22688,141201.0,3.7793509924801842,15.4,22.5,0.0,6.0,33.0,6.0,12.0,20.0,13.0,40.0,43.0,1016.5,1015.3,2.0,4.467539586252022,20.5,21.5,0.0,0.0,0
22689,141202.0,3.7793509924801842,16.3,22.3,0.0,12.0,41.0,7.0,12.0,24.0,24.0,62.0,53.0,1019.6,1019.6,2.0,5.0,20.3,20.5,0.0,0.0,0
22690,141203.0,3.7793509924801842,17.2,22.9,0.0,3.0,52.0,3.0,8.0,26.0,30.0,62.0,49.0,1023.0,1022.0,7.0,5.0,19.8,21.6,0.0,0.0,0
22691,141204.0,3.7793509924801842,18.4,24.3,0.0,17.0,52.0,8.0,17.0,26.0,30.0,63.0,59.0,1022.9,1021.8,8.0,5.0,21.3,22.6,0.0,0.0,0
22692,141205.0,3.7793509924801842,18.8,24.1,0.0,8.0,54.0,17.0,8.0,28.0,33.0,65.0,61.0,1021.8,1020.1,6.0,4.467539586252022,21.8,23.1,0.0,0.0,0
22693,141206.0,3.7793509924801842,18.7,23.8,0.0,8.0,48.0,8.0,8.0,26.0,28.0,61.0,63.0,1021.1,1020.4,4.0,6.0,22.4,22.2,0.0,0.0,0
22694,141207.0,3.7793509924801842,17.9,24.5,0.0,17.0,41.0,8.0,8.0,28.0,26.0,64.0,66.0,1021.9,1021.5,4.0,3.0,22.8,23.5,0.0,0.0,0
22695,141208.0,3.7793509924801842,18.5,23.9,0.0,3.0,41.0,3.0,17.0,26.0,22.0,68.0,64.0,1023.0,1021.6,3.0,4.467539586252022,21.7,21.9,0.0,0.0,0
22696,141209.0,3.7793509924801842,17.2,23.5,0.0,8.0,33.0,17.0,17.0,17.0,15.0,55.0,56.0,1021.5,1018.9,1.0,4.467539586252022,21.3,21.9,0.0,0.0,0
22697,141210.0,3.7793509924801842,17.5,25.0,0.0,4.0,33.0,9.0,5.0,11.0,19.0,59.0,58.0,1016.3,1014.2,7.0,5.0,22.1,23.8,0.0,0.0,0
22698,141211.0,3.7793509924801842,20.0,25.0,0.0,1.0,39.0,1.0,9.0,15.0,19.0,81.0,70.0,1013.8,1012.3,7.0,3.0,20.6,24.0,0.0,0.6,0
22699,141212.0,3.7793509924801842,19.9,25.8,0.6,1.0,33.0,4.0,13.0,15.0,17.0,74.0,70.0,1012.7,1012.0,7.0,4.467539586252022,22.9,24.0,0.0,0.0,0
22700,141213.0,3.7793509924801842,21.0,25.0,0.0,13.0,54.0,9.0,9.0,24.0,20.0,85.0,90.0,1008.8,1006.9,7.0,4.467539586252022,22.9,22.7,0.0,0.15118640757738505,0
22701,141214.0,3.7793509924801842,19.9,21.4,0.1506418485237484,4.0,59.0,5.0,2.0,15.0,17.0,96.0,95.0,1006.5,1005.2,8.0,4.467539586252022,20.4,20.1,0.0,0.15118640757738505,0
22702,141215.0,3.7793509924801842,18.5,22.6,0.1506418485237484,15.0,36.35717610519383,11.0,17.0,4.0,26.0,86.0,93.0,1006.1,1003.3,7.0,4.467539586252022,21.1,21.0,0.0,0.15118640757738505,0
22703,141216.0,3.7793509924801842,18.9,23.7,0.1506418485237484,10.0,36.35717610519383,1.0,5.0,24.0,30.0,86.0,75.0,1018.1912260485319,1015.6396601376845,7.0,5.0,22.6,23.1,0.0,1.2,0
22704,141217.0,3.7793509924801842,19.8,24.9,1.2,5.0,33.0,5.0,2.0,24.0,20.0,78.0,67.0,1008.1,1009.5,5.0,4.0,22.7,24.4,0.0,0.0,0
22705,141218.0,3.7793509924801842,18.3,24.3,0.0,8.0,26.0,9.0,8.0,9.0,13.0,77.0,72.0,1016.1,1015.8,1.0,4.0,22.1,23.0,0.0,0.0,0
22706,141219.0,3.7793509924801842,19.5,25.9,0.0,17.0,35.0,17.0,17.0,19.0,22.0,83.0,82.0,1015.4,1013.8,5.0,4.467539586252022,23.6,24.9,0.0,1.8,0
22707,141220.0,3.7793509924801842,22.3,25.0,1.8,5.0,46.0,4.0,7.0,15.0,9.0,94.0,77.0,1012.7,1012.0,8.0,4.467539586252022,23.3,23.9,0.0,0.15118640757738505,0
22708,141221.0,3.7793509924801842,19.7,22.6,0.1506418485237484,12.0,37.0,12.0,12.0,9.0,26.0,93.0,96.0,1014.1,1013.9,7.0,4.467539586252022,21.4,20.0,0.0,0.15118640757738505,0
22709,141222.0,3.7793509924801842,19.4,23.0,0.1506418485237484,3.0,39.0,1.0,8.0,9.0,13.0,95.0,95.0,1014.0,1013.7,8.0,4.467539586252022,20.5,20.4,0.0,0.15118640757738505,0
22710,141223.0,3.7793509924801842,19.7,24.7,0.1506418485237484,8.0,46.0,17.0,8.0,17.0,20.0,89.0,71.0,1015.3,1014.5,8.0,6.0,22.9,24.2,0.0,0.4,0
22711,141224.0,3.7793509924801842,21.5,25.5,0.4,8.0,48.0,8.0,3.0,31.0,28.0,78.0,77.0,1016.9,1015.6,6.0,5.0,24.0,24.1,0.0,0.0,0
22712,141225.0,3.7793509924801842,20.6,25.2,0.0,8.0,50.0,3.0,3.0,26.0,33.0,76.0,72.0,1017.2,1015.9,5.0,6.0,23.4,23.8,0.0,0.0,0
22713,141226.0,3.7793509924801842,20.7,25.9,0.0,3.0,50.0,8.0,8.0,30.0,28.0,73.0,74.0,1016.9,1015.8,4.0,6.0,23.7,24.4,0.0,0.4,0
22714,141227.0,3.7793509924801842,20.6,25.4,0.4,3.0,44.0,8.0,8.0,28.0,24.0,76.0,75.0,1018.0,1017.1,2.0,5.0,23.6,24.4,0.0,0.0,0
22715,141228.0,3.7793509924801842,20.5,25.4,0.0,8.0,48.0,8.0,3.0,30.0,30.0,73.0,66.0,1018.8,1017.5,2.0,6.0,23.7,24.4,0.0,0.0,0
22716,141229.0,3.7793509924801842,20.5,25.2,0.0,8.0,41.0,8.0,8.0,28.0,26.0,70.0,71.0,1018.2,1016.0,5.0,5.0,23.8,24.4,0.0,0.0,0
22717,141230.0,3.7793509924801842,21.6,25.2,0.0,17.0,33.0,15.0,15.0,17.0,17.0,80.0,74.0,1015.1,1013.6,7.0,4.467539586252022,23.4,23.4,0.0,0.15118640757738505,0
22718,141231.0,3.7793509924801842,20.4,26.2,0.1506418485237484,1.0,26.0,9.0,1.0,11.0,15.0,73.0,72.0,1013.2,1012.7,5.0,3.0,23.7,25.3,0.0,0.15118640757738505,0
22719,150101.0,3.7793509924801842,19.7,25.0,0.1506418485237484,11.0,33.0,17.0,12.0,9.0,17.0,92.0,75.0,1016.6,1016.4,5.0,4.467539586252022,20.0,24.0,0.0,0.0,0
22720,150102.0,3.7793509924801842,18.7,24.9,0.0,12.0,35.0,12.0,12.0,17.0,22.0,72.0,67.0,1019.6,1019.4,2.0,3.0,22.7,23.7,0.0,0.15118640757738505,0
22721,150103.0,3.7793509924801842,19.5,25.5,0.1506418485237484,8.0,37.0,3.0,8.0,20.0,28.0,76.0,77.0,1020.2,1019.5,6.0,4.467539586252022,24.0,23.5,0.0,1.2,0
22722,150104.0,3.7793509924801842,20.5,25.3,1.2,3.0,46.0,3.0,3.0,24.0,26.0,71.0,69.0,1020.1,1018.8,7.0,6.0,23.0,24.3,0.0,0.4,0
22723,150105.0,3.7793509924801842,20.3,25.8,0.4,16.0,37.77275469946623,3.0,7.0,28.0,28.0,67.0,69.0,1018.1,1017.1,3.0,3.0,23.6,23.7,0.0,1.4,0
22724,150106.0,3.7793509924801842,19.7,25.1,1.4,3.0,54.0,7.0,7.0,20.0,22.0,77.0,72.0,1017.1,1016.3,5.0,4.0,23.3,23.8,0.0,0.4,0
22725,150107.0,3.7793509924801842,20.2,24.9,0.4,7.0,50.0,3.0,7.0,30.0,28.0,67.0,66.0,1016.5,1015.2,2.0,4.467539586252022,23.6,23.8,0.0,0.15118640757738505,0
22726,150108.0,3.7793509924801842,19.2,24.7,0.1506418485237484,3.0,50.0,7.0,7.0,22.0,28.0,77.0,75.0,1014.9,1013.8,6.0,4.0,22.7,24.0,0.0,0.15118640757738505,0
22727,150109.0,3.7793509924801842,20.3,25.5,0.1506418485237484,3.0,54.0,3.0,3.0,28.0,31.0,76.0,71.0,1015.3,1015.2,4.0,5.0,23.2,24.5,0.0,0.0,0
22728,150110.0,3.7793509924801842,21.1,24.7,0.0,3.0,59.0,3.0,3.0,12.388815996994069,31.0,69.0,61.0,1017.6,1016.2,4.0,3.0,23.4,23.1,0.0,0.0,0
22729,150111.0,3.7793509924801842,19.7,24.2,0.0,3.0,50.0,3.0,3.0,30.0,31.0,66.0,63.0,1016.4,1014.6,5.0,5.0,22.5,22.6,0.0,0.6,0
22730,150112.0,3.7793509924801842,18.1,24.5,0.6,8.0,44.0,3.0,3.0,26.0,24.0,72.0,57.0,1014.7,1013.2,5.0,4.0,21.9,23.2,0.0,0.2,0
22731,150113.0,3.7793509924801842,19.2,24.9,0.2,3.0,50.0,3.0,7.0,28.0,30.0,62.0,59.0,1013.7,1011.2,1.0,3.0,23.1,23.6,0.0,0.0,0
22732,150114.0,3.7793509924801842,19.8,24.5,0.0,12.0,39.0,12.0,12.0,19.0,24.0,64.0,64.0,1010.8,1008.6,1.0,4.0,22.9,23.6,0.0,0.0,0
22733,150115.0,3.7793509924801842,18.3,24.7,0.0,3.0,30.0,6.0,12.0,17.0,17.0,71.0,62.0,1009.7,1008.3,3.0,5.0,22.3,23.1,0.0,0.0,0
22734,150116.0,3.7793509924801842,17.5,25.5,0.0,1.0,26.0,5.0,1.0,9.0,15.0,66.0,64.0,1010.6,1009.7,7.0,5.0,23.1,25.0,0.0,0.6,0
22735,150117.0,3.7793509924801842,21.1,26.8,0.6,1.0,41.0,4.0,5.0,17.0,20.0,87.0,75.0,1010.3,1008.7,4.0,3.0,24.5,25.7,0.0,0.0,0
22736,150118.0,3.7793509924801842,21.2,25.2,0.0,11.0,33.0,11.0,10.0,20.0,26.0,69.0,66.0,1010.8,1009.4,2.0,4.0,23.2,24.2,0.0,0.0,0
22737,150119.0,3.7793509924801842,18.6,24.9,0.0,6.0,30.0,6.0,12.0,15.0,15.0,67.0,67.0,1011.4,1010.9,1.0,4.467539586252022,23.3,24.0,0.0,0.0,0
22738,150120.0,3.7793509924801842,18.8,26.3,0.0,8.0,43.0,7.0,3.0,17.0,28.0,75.0,76.0,1013.8,1012.9,5.0,4.467539586252022,23.3,24.7,0.0,0.15118640757738505,0
22739,150121.0,3.7793509924801842,20.9,23.5,0.1506418485237484,3.0,36.35717610519383,3.0,7.0,26.0,30.0,93.0,93.0,1012.0,1009.6,8.0,4.467539586252022,22.5,19.7,0.0,0.15118640757738505,0
22740,150122.0,3.7793509924801842,18.8,23.7,0.1506418485237484,3.0,36.35717610519383,3.0,8.0,22.0,35.0,94.0,96.0,1007.5,1006.3,8.0,4.467539586252022,23.4,22.6,0.0,0.15118640757738505,0
22741,150123.0,3.7793509924801842,22.2,25.1,0.1506418485237484,8.0,59.0,8.0,8.0,33.0,35.0,93.0,91.0,1008.4,1007.3,7.0,4.467539586252022,23.6,24.5,0.0,0.15118640757738505,0
22742,150124.0,3.7793509924801842,21.9,23.5,0.1506418485237484,8.0,36.35717610519383,8.0,8.0,35.0,37.0,91.0,89.0,1011.3,1012.1,7.0,4.467539586252022,23.0,23.4,0.0,0.15118640757738505,0
22743,150125.0,3.7793509924801842,22.4,24.0,0.1506418485237484,8.0,59.0,8.0,17.0,37.0,33.0,83.0,74.0,1013.2,1010.9,8.0,4.467539586252022,22.8,22.1,0.0,0.2,0
22744,150126.0,3.7793509924801842,21.7,25.1,0.2,8.0,56.0,8.0,8.0,33.0,35.0,69.0,71.0,1009.0,1007.0,7.0,4.467539586252022,23.0,24.3,0.0,0.0,0
22745,150127.0,3.7793509924801842,21.0,25.3,0.0,8.0,44.0,8.0,17.0,26.0,28.0,71.0,66.0,1006.8,1005.4,7.0,6.0,22.4,23.5,0.0,0.0,0
22746,150128.0,3.7793509924801842,19.4,25.0,0.0,3.0,44.0,8.0,8.0,31.0,30.0,67.0,68.0,1007.3,1007.0,1.0,4.0,23.5,24.3,0.0,0.0,0
22747,150129.0,3.7793509924801842,21.2,24.8,0.0,17.0,48.0,17.0,17.0,24.0,33.0,81.0,79.0,1007.9,1006.3,7.0,6.0,23.0,24.0,0.0,0.0,0
22748,150130.0,3.7793509924801842,22.8,26.8,0.0,15.0,39.0,15.0,1.0,20.0,13.0,88.0,94.0,1007.2,1006.7,7.0,4.467539586252022,24.3,22.6,0.0,0.15118640757738505,0
22749,150131.0,3.7793509924801842,22.1,25.1,0.1506418485237484,17.0,43.0,17.0,17.0,26.0,19.0,85.0,82.0,1009.3,1008.6,7.0,4.467539586252022,23.8,24.0,0.0,0.0,0
22750,150201.0,3.7793509924801842,22.0,24.4,0.0,17.0,48.0,17.0,17.0,28.0,20.0,83.0,88.0,1008.6,1007.4,8.0,4.467539586252022,22.7,22.8,0.0,1.0,0
22751,150202.0,3.7793509924801842,22.0,26.0,1.0,17.0,37.0,17.0,8.0,22.0,24.0,80.0,80.0,1008.5,1008.2,6.0,4.467539586252022,24.1,24.9,0.0,0.0,0
22752,150203.0,3.7793509924801842,22.5,26.2,0.0,8.0,46.0,3.0,8.0,22.0,28.0,84.0,88.0,1009.4,1007.9,7.0,4.467539586252022,24.4,24.5,0.0,1.4,0
22753,150204.0,3.7793509924801842,23.2,27.1,1.4,15.0,50.0,15.0,9.0,28.0,17.0,91.0,91.0,1005.9,1005.8,7.0,4.467539586252022,24.6,25.2,0.0,0.15118640757738505,0
22754,150205.0,3.7793509924801842,22.0,24.1,0.1506418485237484,12.0,41.0,7.0,12.0,19.0,19.0,96.0,92.0,1011.9,1012.1,8.0,4.467539586252022,22.9,23.0,0.0,1.8,0
22755,150206.0,3.7793509924801842,20.8,24.8,1.8,12.0,48.0,6.0,6.0,28.0,28.0,61.0,50.0,1016.4,1015.2,5.0,3.0,22.2,23.8,0.0,0.0,0
22756,150207.0,3.7793509924801842,19.6,24.1,0.0,12.0,39.0,12.0,12.0,22.0,24.0,74.0,57.0,1019.1,1018.7,6.0,4.467539586252022,21.7,23.1,0.0,0.0,0
22757,150208.0,3.7793509924801842,20.0,25.0,0.0,12.0,37.0,7.0,3.0,13.0,22.0,64.0,58.0,1020.7,1019.2,7.0,4.467539586252022,21.8,24.0,0.0,0.0,0
22758,150209.0,3.7793509924801842,20.2,25.5,0.0,12.0,41.0,7.0,7.0,19.0,24.0,65.0,62.0,1018.6,1017.9,6.0,4.0,23.4,24.2,0.0,0.15118640757738505,0
22759,150210.0,3.7793509924801842,20.0,25.5,0.1506418485237484,7.0,54.0,3.0,7.0,30.0,30.0,77.0,65.0,1019.2,1018.6,4.0,3.0,23.1,23.6,0.0,0.4,0
